Date-Time,Instantaneous computed discharge (cfs),Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous specific conductance at 25 degrees Celsius (uS/cm),Instantaneous turbidity (FNU)
12/01/2016 05:00,2760,78,67,91,590,50
12/01/2016 04:00,2770,79,67,93,590,52
12/01/2016 03:00,2750,79,67,93,590,52
12/01/2016 02:00,2750,73,62,85,600,46
12/01/2016 01:00,2750,72,61,84,600,45
12/01/2016 00:00,2750,71,61,84,600,45
11/30/2016 23:00,2750,68,58,80,600,42
11/30/2016 22:00,2750,66,56,78,610,40
11/30/2016 21:00,2740,66,56,77,610,40
11/30/2016 20:00,2740,53,46,62,610,27
11/30/2016 19:00,2740,61,52,71,610,35
11/30/2016 18:00,2740,59,51,69,610,33
11/30/2016 17:00,2720,59,51,69,610,33
11/30/2016 16:00,2720,65,56,77,610,39
11/30/2016 15:00,2730,61,52,71,600,34
11/30/2016 14:00,2720,72,61,85,600,46
11/30/2016 13:00,2730,74,63,88,600,49
11/30/2016 12:00,2730,50,43,58,600,24
11/30/2016 11:00,2730,50,43,58,600,24
11/30/2016 10:00,2730,44,38,51,600,19
11/30/2016 09:00,2720,45,38,52,600,19
11/30/2016 08:00,2720,57,49,66,600,30
11/30/2016 07:00,2720,53,46,62,600,26
11/30/2016 06:00,2720,45,38,52,600,19
11/30/2016 05:00,2720,41,35,48,590,17
11/30/2016 04:00,2720,43,37,50,590,18
11/30/2016 03:00,2710,42,36,49,590,17
11/30/2016 02:00,2710,45,39,52,590,19
11/30/2016 01:00,2710,49,42,56,590,22
11/30/2016 00:00,2710,52,45,61,590,25
11/29/2016 23:00,2700,53,46,62,590,26
11/29/2016 22:00,2700,55,47,64,590,27
11/29/2016 21:00,2690,57,49,67,590,29
11/29/2016 20:00,2690,59,51,68,590,31
11/29/2016 19:00,2680,60,51,69,590,32
11/29/2016 18:00,2680,61,52,70,590,33
11/29/2016 17:00,2670,--,--,--,600,--
11/29/2016 16:00,2660,--,--,--,600,--
11/29/2016 15:00,2650,--,--,--,600,--
11/29/2016 14:00,2640,--,--,--,600,--
11/29/2016 13:00,2630,--,--,--,600,--
11/29/2016 12:00,2620,--,--,--,610,--
11/29/2016 11:00,2600,--,--,--,610,--
11/29/2016 10:00,2590,--,--,--,620,--
11/29/2016 09:00,2580,--,--,--,620,--
11/29/2016 08:00,2560,--,--,--,620,--
11/29/2016 07:00,2550,--,--,--,630,--
11/29/2016 06:00,2540,--,--,--,630,--
11/29/2016 05:00,2530,--,--,--,630,--
11/29/2016 04:00,2520,--,--,--,630,--
11/29/2016 03:00,2510,--,--,--,620,--
11/29/2016 02:00,2500,--,--,--,620,--
11/29/2016 01:00,2500,--,--,--,620,--
11/29/2016 00:00,2500,--,--,--,620,--
11/28/2016 23:00,2500,--,--,--,620,--
11/28/2016 22:00,2500,--,--,--,620,--
11/28/2016 21:00,2490,170,130,220,620,220
11/28/2016 20:00,2500,170,130,220,620,220
11/28/2016 19:00,2490,170,130,220,620,220
11/28/2016 18:00,2490,170,130,220,620,220
11/28/2016 17:00,2490,160,130,210,620,210
11/28/2016 16:00,2480,150,120,200,620,190
11/28/2016 15:00,2480,150,120,190,610,170
11/28/2016 14:00,2470,140,110,170,620,150
11/28/2016 13:00,2480,140,110,180,620,160
11/28/2016 12:00,2470,150,120,190,620,170
11/28/2016 11:00,2480,160,130,210,610,200
11/28/2016 10:00,2480,170,130,220,610,220
11/28/2016 09:00,2480,160,130,210,610,210
11/28/2016 08:00,2490,170,130,220,610,210
11/28/2016 07:00,2490,160,130,210,610,200
11/28/2016 06:00,2490,160,120,200,610,190
11/28/2016 05:00,2490,150,120,190,610,170
11/28/2016 04:00,2490,140,110,180,610,160
11/28/2016 03:00,2490,140,110,170,610,150
11/28/2016 02:00,2490,140,110,170,610,150
11/28/2016 01:00,2490,130,110,170,610,140
11/28/2016 00:00,2490,130,100,160,610,140
11/27/2016 23:00,2500,120,99,150,610,120
11/27/2016 22:00,2500,120,98,150,610,120
11/27/2016 21:00,2500,120,97,150,610,120
11/27/2016 20:00,2500,120,99,150,610,120
11/27/2016 19:00,2500,130,100,160,610,130
11/27/2016 18:00,2490,130,100,160,610,130
11/27/2016 17:00,2500,120,98,150,610,120
11/27/2016 16:00,2490,120,99,150,610,120
11/27/2016 15:00,2490,110,89,130,610,96
11/27/2016 14:00,2490,100,83,120,610,85
11/27/2016 13:00,2480,96,80,120,600,77
11/27/2016 12:00,2480,92,77,110,600,71
11/27/2016 11:00,2470,93,78,110,600,73
11/27/2016 10:00,2470,87,73,100,600,64
11/27/2016 09:00,2470,96,80,120,600,76
11/27/2016 08:00,2470,95,79,110,600,74
11/27/2016 07:00,2460,95,79,110,600,73
11/27/2016 06:00,2460,99,82,120,600,78
11/27/2016 05:00,2460,96,80,110,590,73
11/27/2016 04:00,2460,95,80,110,590,73
11/27/2016 03:00,2450,89,75,110,590,64
11/27/2016 02:00,2450,89,75,110,590,64
11/27/2016 01:00,2440,88,75,100,590,63
11/27/2016 00:00,2440,85,72,100,590,59
11/26/2016 23:00,2440,78,67,92,590,51
11/26/2016 22:00,2420,77,66,90,590,49
11/26/2016 21:00,2420,74,64,87,590,46
11/26/2016 20:00,2420,70,60,82,590,42
11/26/2016 19:00,2410,69,59,80,590,41
11/26/2016 18:00,2400,65,55,75,600,37
11/26/2016 17:00,2400,58,50,68,600,31
11/26/2016 16:00,2390,56,48,65,600,29
11/26/2016 15:00,2390,51,44,59,600,25
11/26/2016 14:00,2380,51,44,60,600,25
11/26/2016 13:00,2380,53,46,62,600,27
11/26/2016 12:00,2370,56,48,65,610,30
11/26/2016 11:00,2360,48,42,56,610,23
11/26/2016 10:00,2350,53,45,61,610,27
11/26/2016 09:00,2350,52,45,61,600,26
11/26/2016 08:00,2340,47,40,55,600,22
11/26/2016 07:00,2330,51,44,59,600,25
11/26/2016 06:00,2330,46,40,54,600,21
11/26/2016 05:00,2320,48,41,56,600,23
11/26/2016 04:00,2310,48,41,56,600,23
11/26/2016 03:00,2300,46,40,53,600,21
11/26/2016 02:00,2300,46,40,54,600,21
11/26/2016 01:00,2290,46,40,54,600,21
11/26/2016 00:00,2280,41,36,48,600,17
11/25/2016 23:00,2270,38,33,45,610,15
11/25/2016 22:00,2270,37,32,43,610,15
11/25/2016 21:00,2260,36,31,43,610,14
11/25/2016 20:00,2250,33,28,39,610,12
11/25/2016 19:00,2250,33,28,39,610,12
11/25/2016 18:00,2230,32,28,38,620,12
11/25/2016 17:00,2230,33,28,39,620,12
11/25/2016 16:00,2220,33,28,39,620,13
11/25/2016 15:00,2210,32,28,38,620,12
11/25/2016 14:00,2210,31,27,37,620,11
11/25/2016 13:00,2200,32,27,37,620,12
11/25/2016 12:00,2190,34,29,40,620,13
11/25/2016 11:00,2180,32,27,38,610,12
11/25/2016 10:00,2180,31,27,37,610,11
11/25/2016 09:00,2170,34,29,40,610,13
11/25/2016 08:00,2170,32,28,38,610,12
11/25/2016 07:00,2160,34,29,40,610,13
11/25/2016 06:00,2160,32,27,37,610,11
11/25/2016 05:00,2150,32,27,38,610,11
11/25/2016 04:00,2140,32,27,38,610,11
11/25/2016 03:00,2140,33,28,38,610,12
11/25/2016 02:00,2130,34,29,39,610,12
11/25/2016 01:00,2130,34,29,40,610,13
11/25/2016 00:00,2120,34,29,40,610,13
11/24/2016 23:00,2110,35,30,41,610,13
11/24/2016 22:00,2110,34,29,40,610,13
11/24/2016 21:00,2100,36,31,42,610,14
11/24/2016 20:00,2100,37,31,43,610,14
11/24/2016 19:00,2090,37,31,43,610,14
11/24/2016 18:00,2080,37,32,43,610,15
11/24/2016 17:00,2080,37,32,43,610,14
11/24/2016 16:00,2070,38,32,44,610,15
11/24/2016 15:00,2060,43,37,50,610,19
11/24/2016 14:00,2050,41,35,48,610,17
11/24/2016 13:00,2040,43,37,50,610,19
11/24/2016 12:00,2040,45,38,52,610,20
11/24/2016 11:00,2030,46,40,54,610,22
11/24/2016 10:00,2020,50,43,58,610,25
11/24/2016 09:00,2010,47,40,55,610,23
11/24/2016 08:00,2000,45,39,53,610,21
11/24/2016 07:00,1980,39,34,46,610,17
11/24/2016 06:00,1970,35,30,41,620,14
11/24/2016 05:00,1950,34,29,40,620,13
11/24/2016 04:00,1940,33,28,38,620,12
11/24/2016 03:00,1930,31,26,36,620,11
11/24/2016 02:00,1910,25,21,30,620,7.8
11/24/2016 01:00,1900,25,21,29,630,7.7
11/24/2016 00:00,1890,23,19,28,630,6.9
11/23/2016 23:00,1880,26,22,31,630,8.6
11/23/2016 22:00,1870,22,18,26,630,6.1
11/23/2016 21:00,1860,23,20,28,630,7.0
11/23/2016 20:00,1850,24,20,28,630,7.2
11/23/2016 19:00,1850,23,19,27,630,6.8
11/23/2016 18:00,1840,22,19,27,630,6.4
11/23/2016 17:00,1830,23,19,27,630,6.7
11/23/2016 16:00,1820,23,19,27,630,6.8
11/23/2016 15:00,1810,20,17,24,630,5.4
11/23/2016 14:00,1810,19,16,23,630,4.9
11/23/2016 13:00,1790,19,16,23,630,5.1
11/23/2016 12:00,1780,19,16,23,630,5.1
11/23/2016 11:00,1770,19,16,23,630,5.0
11/23/2016 10:00,1760,20,17,24,630,5.5
11/23/2016 09:00,1750,20,17,24,640,5.6
11/23/2016 08:00,1750,21,18,26,640,6.2
11/23/2016 07:00,1740,21,17,25,630,5.7
11/23/2016 06:00,1740,22,18,26,630,6.2
11/23/2016 05:00,1730,21,17,25,640,5.9
11/23/2016 04:00,1730,21,18,25,640,6.1
11/23/2016 03:00,1730,21,18,25,640,6.1
11/23/2016 02:00,1730,19,16,23,640,5.1
11/23/2016 01:00,1730,19,16,23,640,5.1
11/23/2016 00:00,1730,19,16,23,640,5.3
11/22/2016 23:00,1730,19,16,23,640,5.0
11/22/2016 22:00,1730,19,16,23,640,5.0
11/22/2016 21:00,1730,19,16,23,640,5.3
11/22/2016 20:00,1730,19,16,23,640,5.2
11/22/2016 19:00,1730,18,15,22,640,4.8
11/22/2016 18:00,1740,19,16,23,640,5.2
11/22/2016 17:00,1740,19,16,23,640,5.1
11/22/2016 16:00,1740,19,16,23,640,5.0
11/22/2016 15:00,1740,18,15,22,640,4.5
11/22/2016 14:00,1740,18,15,22,640,4.7
11/22/2016 13:00,1740,18,15,21,640,4.5
11/22/2016 12:00,1740,19,16,23,640,5.2
11/22/2016 11:00,1740,20,16,24,640,5.4
11/22/2016 10:00,1740,20,16,24,640,5.4
11/22/2016 09:00,1740,--,--,--,640,--
11/22/2016 08:00,1740,20,17,24,640,5.5
11/22/2016 07:00,1740,20,17,24,640,5.5
11/22/2016 06:00,1740,18,15,22,640,4.8
11/22/2016 05:00,1740,19,15,22,640,4.8
11/22/2016 04:00,1740,18,15,22,630,4.6
11/22/2016 03:00,1750,19,15,23,630,4.8
11/22/2016 02:00,1750,19,16,23,630,5.0
11/22/2016 01:00,1750,18,15,22,630,4.6
11/22/2016 00:00,1750,20,16,24,630,5.2
11/21/2016 23:00,1750,20,17,24,630,5.5
11/21/2016 22:00,1750,19,15,23,630,4.8
11/21/2016 21:00,1760,19,16,23,630,5.0
11/21/2016 20:00,1760,20,17,25,630,5.6
11/21/2016 19:00,1770,21,18,25,630,6.0
11/21/2016 18:00,1770,20,17,25,630,5.6
11/21/2016 17:00,1770,22,18,26,630,6.4
11/21/2016 16:00,1770,23,19,27,630,6.9
11/21/2016 15:00,1770,21,17,25,630,5.7
11/21/2016 14:00,1780,22,19,27,630,6.6
11/21/2016 13:00,1780,21,17,25,630,5.9
11/21/2016 12:00,1780,21,18,25,630,6.0
11/21/2016 11:00,1770,20,17,24,630,5.5
11/21/2016 10:00,1770,21,17,25,630,5.8
11/21/2016 09:00,1770,21,18,26,630,6.1
11/21/2016 08:00,1770,20,17,24,630,5.5
11/21/2016 07:00,1770,20,17,24,630,5.4
11/21/2016 06:00,1770,22,18,26,630,6.2
11/21/2016 05:00,1770,20,17,24,630,5.5
11/21/2016 04:00,1770,21,17,25,630,5.7
11/21/2016 03:00,1770,20,17,24,630,5.4
11/21/2016 02:00,1780,20,16,24,630,5.2
11/21/2016 01:00,1780,20,16,24,630,5.2
11/21/2016 00:00,1780,21,18,25,630,5.9
11/20/2016 23:00,1780,21,17,25,630,5.7
11/20/2016 22:00,1780,20,16,24,630,5.3
11/20/2016 21:00,1780,20,17,24,630,5.4
11/20/2016 20:00,1780,19,16,24,630,5.1
11/20/2016 19:00,1780,22,18,26,630,6.3
11/20/2016 18:00,1780,24,20,28,630,7.1
11/20/2016 17:00,1780,22,18,26,630,6.1
11/20/2016 16:00,1790,20,17,24,630,5.4
11/20/2016 15:00,1780,21,17,25,630,5.8
11/20/2016 14:00,1780,19,16,24,630,5.1
11/20/2016 13:00,1780,21,18,26,630,6.0
11/20/2016 12:00,1780,19,16,23,630,5.1
11/20/2016 11:00,1790,19,16,23,630,5.0
11/20/2016 10:00,1780,19,16,23,630,5.1
11/20/2016 09:00,1780,19,15,22,630,4.7
11/20/2016 08:00,1790,19,15,22,630,4.7
11/20/2016 07:00,1790,19,16,23,630,5.1
11/20/2016 06:00,1790,18,15,22,630,4.4
11/20/2016 05:00,1800,18,15,22,640,4.8
11/20/2016 04:00,1800,18,15,22,640,4.6
11/20/2016 03:00,1800,17,14,21,640,4.3
11/20/2016 02:00,1810,17,14,21,640,4.4
11/20/2016 01:00,1810,18,15,22,640,4.9
11/20/2016 00:00,1810,17,14,21,650,4.4
11/19/2016 23:00,1810,19,16,23,650,5.2
11/19/2016 22:00,1810,18,15,22,650,4.7
11/19/2016 21:00,1820,19,16,23,650,5.1
11/19/2016 20:00,1820,19,16,23,650,5.3
11/19/2016 19:00,1810,19,16,23,650,5.2
11/19/2016 18:00,1820,19,16,23,640,5.2
11/19/2016 17:00,1810,19,15,22,640,5.0
11/19/2016 16:00,1820,17,14,21,650,4.4
11/19/2016 15:00,1820,16,13,20,650,4.0
11/19/2016 14:00,1820,20,17,24,650,5.6
11/19/2016 13:00,1820,20,16,24,650,5.5
11/19/2016 12:00,1820,21,18,25,640,6.2
11/19/2016 11:00,1830,23,19,27,650,7.0
11/19/2016 10:00,1810,24,20,28,650,7.6
11/19/2016 09:00,1820,22,18,26,640,6.7
11/19/2016 08:00,1830,21,18,25,640,6.2
11/19/2016 07:00,1810,23,19,27,640,7.2
11/19/2016 06:00,1820,23,19,28,640,7.3
11/19/2016 05:00,1830,24,20,29,640,8.0
11/19/2016 04:00,1840,24,20,29,640,8.0
11/19/2016 03:00,1830,23,19,27,640,7.0
11/19/2016 02:00,1840,22,18,26,640,6.5
11/19/2016 01:00,1830,22,18,26,640,6.7
11/19/2016 00:00,1840,20,17,24,640,5.8
11/18/2016 23:00,1820,24,20,28,640,7.8
11/18/2016 22:00,1830,22,19,26,640,6.8
11/18/2016 21:00,1830,23,19,27,640,7.3
11/18/2016 20:00,1840,24,20,29,640,7.9
11/18/2016 19:00,1840,24,20,29,640,8.0
11/18/2016 18:00,1850,25,21,29,640,8.2
11/18/2016 17:00,1850,26,22,30,640,8.8
11/18/2016 16:00,1850,26,22,30,640,8.8
11/18/2016 15:00,1850,--,--,--,650,--
11/18/2016 14:00,1850,25,21,30,650,8.6
11/18/2016 13:00,1850,25,21,30,650,8.6
11/18/2016 12:00,1860,22,19,26,640,6.8
11/18/2016 11:00,1860,22,18,26,640,6.7
11/18/2016 10:00,1860,22,19,27,640,6.8
11/18/2016 09:00,1870,22,18,26,640,6.4
11/18/2016 08:00,1870,23,20,28,640,7.3
11/18/2016 07:00,1870,23,19,27,640,7.1
11/18/2016 06:00,1880,23,19,27,640,7.1
11/18/2016 05:00,1890,23,19,27,640,7.1
11/18/2016 04:00,1890,21,17,25,640,5.9
11/18/2016 03:00,1890,22,18,26,640,6.6
11/18/2016 02:00,1900,21,17,25,640,5.9
11/18/2016 01:00,1900,20,17,24,640,5.5
11/18/2016 00:00,1910,21,18,25,640,6.1
11/17/2016 23:00,1910,21,17,25,640,6.0
11/17/2016 22:00,1920,22,18,26,640,6.5
11/17/2016 21:00,1920,20,17,25,640,5.8
11/17/2016 20:00,1930,21,18,25,640,6.2
11/17/2016 19:00,1930,20,17,24,640,5.7
11/17/2016 18:00,1930,21,17,25,640,5.9
11/17/2016 17:00,1930,22,18,26,640,6.4
11/17/2016 16:00,1940,22,18,26,640,6.4
11/17/2016 15:00,1940,20,17,24,640,5.5
11/17/2016 14:00,1940,19,16,23,640,5.0
11/17/2016 13:00,1940,18,15,22,640,4.7
11/17/2016 12:00,1940,19,16,23,630,5.0
11/17/2016 11:00,1950,21,18,26,630,6.0
11/17/2016 10:00,1950,21,17,25,630,5.7
11/17/2016 09:00,1950,22,18,26,630,6.3
11/17/2016 08:00,1960,20,17,24,630,5.4
11/17/2016 07:00,1960,22,18,26,630,6.0
11/17/2016 06:00,1960,21,17,25,630,5.5
11/17/2016 05:00,1960,19,15,23,630,4.6
11/17/2016 04:00,1970,18,15,22,630,4.4
11/17/2016 03:00,1970,21,17,25,630,5.7
11/17/2016 02:00,1970,18,15,22,630,4.4
11/17/2016 01:00,1980,18,15,22,630,4.3
11/17/2016 00:00,1980,20,16,24,630,5.1
11/16/2016 23:00,1980,21,18,25,630,5.8
11/16/2016 22:00,1980,21,17,25,630,5.6
11/16/2016 21:00,1990,22,18,26,630,6.1
11/16/2016 20:00,1990,20,16,24,630,5.2
11/16/2016 19:00,1990,20,17,24,630,5.5
11/16/2016 18:00,2000,21,18,25,630,5.9
11/16/2016 17:00,2000,18,15,22,630,4.4
11/16/2016 16:00,2000,21,18,26,630,6.1
11/16/2016 15:00,2010,21,18,25,630,5.9
11/16/2016 14:00,2010,19,16,23,630,5.0
11/16/2016 13:00,2010,19,15,23,630,4.8
11/16/2016 12:00,2010,20,17,24,630,5.5
11/16/2016 11:00,2010,20,16,24,630,5.2
11/16/2016 10:00,2020,20,16,24,630,5.3
11/16/2016 09:00,2020,19,16,23,630,5.1
11/16/2016 08:00,2020,19,15,22,630,4.7
11/16/2016 07:00,2020,21,17,25,630,5.6
11/16/2016 06:00,2030,17,14,21,630,4.2
11/16/2016 05:00,2030,18,15,22,630,4.5
11/16/2016 04:00,2040,21,17,25,630,5.8
11/16/2016 03:00,2040,19,15,23,630,4.7
11/16/2016 02:00,2040,17,14,21,630,4.0
11/16/2016 01:00,2050,18,15,22,630,4.6
11/16/2016 00:00,2050,17,14,21,630,4.0
11/15/2016 23:00,2050,19,16,23,630,4.9
11/15/2016 22:00,2060,19,15,23,630,4.7
11/15/2016 21:00,2060,20,16,24,630,5.1
11/15/2016 20:00,2070,22,18,26,630,6.3
11/15/2016 19:00,2070,21,17,25,630,5.7
11/15/2016 18:00,2080,19,16,23,630,4.9
11/15/2016 17:00,2090,19,16,23,630,4.8
11/15/2016 16:00,2090,19,15,23,630,4.8
11/15/2016 15:00,2090,20,16,24,630,5.2
11/15/2016 14:00,2090,18,15,22,630,4.6
11/15/2016 13:00,2100,20,16,24,640,5.3
11/15/2016 12:00,2100,19,16,23,640,4.9
11/15/2016 11:00,2100,21,18,25,640,6.0
11/15/2016 10:00,2100,22,18,26,640,6.3
11/15/2016 09:00,2100,23,20,28,630,7.1
11/15/2016 08:00,2110,23,19,27,640,7.1
11/15/2016 07:00,2110,25,21,29,630,7.9
11/15/2016 06:00,2110,22,18,26,630,6.2
11/15/2016 05:00,2120,21,17,25,630,5.8
11/15/2016 04:00,2120,19,15,23,630,4.8
11/15/2016 03:00,2120,17,14,21,630,4.2
11/15/2016 02:00,2130,16,13,20,630,3.8
11/15/2016 01:00,2130,18,15,22,630,4.5
11/15/2016 00:00,2130,18,15,22,630,4.7
11/14/2016 23:00,2130,21,18,25,630,5.9
11/14/2016 22:00,2140,20,17,24,630,5.5
11/14/2016 21:00,2140,21,17,25,630,5.7
11/14/2016 20:00,2150,19,16,23,630,5.0
11/14/2016 19:00,2160,20,17,24,630,5.4
11/14/2016 18:00,2150,17,14,21,630,4.1
11/14/2016 17:00,2160,18,15,22,630,4.4
11/14/2016 16:00,2170,18,15,22,630,4.6
11/14/2016 15:00,2170,15,12,19,630,3.4
11/14/2016 14:00,2170,16,13,20,630,3.8
11/14/2016 13:00,2180,17,14,21,630,4.1
11/14/2016 12:00,2190,18,15,22,630,4.7
11/14/2016 11:00,2190,18,15,22,640,4.7
11/14/2016 10:00,2200,16,13,19,630,3.6
11/14/2016 09:00,2200,19,16,23,630,5.1
11/14/2016 08:00,2210,17,14,21,630,4.3
11/14/2016 07:00,2220,19,15,23,630,4.8
11/14/2016 06:00,2220,18,15,22,630,4.7
11/14/2016 05:00,2230,17,14,21,630,4.2
11/14/2016 04:00,2230,19,16,23,630,5.0
11/14/2016 03:00,2240,16,13,20,630,3.7
11/14/2016 02:00,2250,18,15,22,630,4.6
11/14/2016 01:00,2250,18,14,21,630,4.3
11/14/2016 00:00,2260,16,13,20,630,3.8
11/13/2016 23:00,2270,16,13,20,630,3.7
11/13/2016 22:00,2280,16,13,19,630,3.5
11/13/2016 21:00,2280,19,16,24,630,5.1
11/13/2016 20:00,2290,17,14,21,630,4.2
11/13/2016 19:00,2300,19,16,23,630,5.0
11/13/2016 18:00,2300,20,17,24,630,5.3
11/13/2016 17:00,2310,19,16,24,630,5.1
11/13/2016 16:00,2320,21,17,25,630,5.8
11/13/2016 15:00,2320,17,14,21,630,4.1
11/13/2016 14:00,2330,17,14,21,630,4.0
11/13/2016 13:00,2340,14,11,17,630,2.8
11/13/2016 12:00,2340,15,13,19,630,3.4
11/13/2016 11:00,2350,15,12,19,630,3.3
11/13/2016 10:00,2350,17,14,21,630,3.9
11/13/2016 09:00,2360,14,12,18,630,3.0
11/13/2016 08:00,2370,16,13,20,630,3.5
11/13/2016 07:00,2380,17,14,21,630,4.0
11/13/2016 06:00,2380,17,14,20,630,3.8
11/13/2016 05:00,2390,16,13,20,620,3.5
11/13/2016 04:00,2390,18,15,22,620,4.5
11/13/2016 03:00,2400,17,14,21,620,4.0
11/13/2016 02:00,2410,14,11,17,620,2.6
11/13/2016 01:00,2410,15,12,19,620,3.1
11/13/2016 00:00,2420,16,13,20,620,3.5
11/12/2016 23:00,2420,14,11,17,620,2.7
11/12/2016 22:00,2430,14,12,18,620,2.9
11/12/2016 21:00,2440,14,11,18,620,2.8
11/12/2016 20:00,2450,19,16,23,620,4.9
11/12/2016 19:00,2450,17,13,20,620,3.7
11/12/2016 18:00,2460,18,15,22,620,4.2
11/12/2016 17:00,2460,20,17,24,620,5.2
11/12/2016 16:00,2470,19,16,23,620,4.7
11/12/2016 15:00,2470,17,14,21,620,3.9
11/12/2016 14:00,2490,17,14,21,620,3.9
11/12/2016 13:00,2490,17,14,21,620,4.1
11/12/2016 12:00,2500,17,14,21,620,3.8
11/12/2016 11:00,2510,19,15,23,620,4.6
11/12/2016 10:00,2510,17,14,21,620,3.9
11/12/2016 09:00,2520,18,15,22,620,4.3
11/12/2016 08:00,2530,19,16,23,620,4.9
11/12/2016 07:00,2540,19,16,23,620,4.8
11/12/2016 06:00,2550,19,15,23,620,4.6
11/12/2016 05:00,2560,16,13,20,620,3.6
11/12/2016 04:00,2570,18,15,22,620,4.2
11/12/2016 03:00,2580,18,14,22,620,4.1
11/12/2016 02:00,2590,17,14,20,620,3.7
11/12/2016 01:00,2600,17,14,21,620,3.9
11/12/2016 00:00,2610,18,15,22,620,4.3
11/11/2016 23:00,2620,20,16,24,620,5.0
11/11/2016 22:00,2630,19,16,23,620,4.6
11/11/2016 21:00,2640,21,18,25,620,5.6
11/11/2016 20:00,2650,22,18,26,620,5.9
11/11/2016 19:00,2660,26,22,31,620,8.1
11/11/2016 18:00,2670,26,22,31,620,8.1
11/11/2016 17:00,2680,24,20,29,620,7.2
11/11/2016 16:00,2700,21,17,25,620,5.4
11/11/2016 15:00,2700,24,20,29,610,7.1
11/11/2016 14:00,2710,25,21,30,610,7.3
11/11/2016 13:00,2720,24,21,29,610,7.1
11/11/2016 12:00,2730,19,15,23,610,4.4
11/11/2016 11:00,2730,19,16,24,610,4.7
11/11/2016 10:00,2740,20,17,25,610,5.2
11/11/2016 09:00,2750,20,16,24,610,4.8
11/11/2016 08:00,2760,19,16,23,610,4.6
11/11/2016 07:00,2770,18,14,22,610,4.0
11/11/2016 06:00,2780,19,16,24,610,4.7
11/11/2016 05:00,2780,19,16,23,610,4.6
11/11/2016 04:00,2790,18,15,23,610,4.3
11/11/2016 03:00,2800,20,16,24,610,4.8
11/11/2016 02:00,2810,20,17,25,610,5.1
11/11/2016 01:00,2820,23,19,28,610,6.5
11/11/2016 00:00,2830,20,17,24,610,5.0
11/10/2016 23:00,2830,21,17,25,610,5.2
11/10/2016 22:00,2840,21,17,25,610,5.3
11/10/2016 21:00,2850,21,18,26,610,5.5
11/10/2016 20:00,2860,21,17,25,610,5.3
11/10/2016 19:00,2870,23,19,28,610,6.3
11/10/2016 18:00,2870,24,20,29,610,7.0
11/10/2016 17:00,2880,30,25,35,610,10
11/10/2016 16:00,2890,31,26,36,610,11
11/10/2016 15:00,2900,30,25,35,610,9.8
11/10/2016 14:00,2910,29,24,34,610,9.2
11/10/2016 13:00,2910,31,26,36,610,11
11/10/2016 12:00,2930,27,22,32,600,8.0
11/10/2016 11:00,2930,27,22,32,600,8.0
11/10/2016 10:00,2940,28,24,33,610,8.8
11/10/2016 09:00,2950,26,22,31,610,7.9
11/10/2016 08:00,2960,28,24,33,610,8.8
11/10/2016 07:00,2960,30,25,35,610,9.7
11/10/2016 06:00,2970,30,25,35,600,9.7
11/10/2016 05:00,2970,28,24,33,600,8.8
11/10/2016 04:00,2980,27,23,32,600,8.2
11/10/2016 03:00,2990,28,24,33,600,8.6
11/10/2016 02:00,2990,26,22,31,600,7.7
11/10/2016 01:00,3000,25,21,30,600,7.1
11/10/2016 00:00,3000,28,24,33,600,8.6
11/09/2016 23:00,3010,26,21,31,600,7.3
11/09/2016 22:00,3020,28,23,33,600,8.4
11/09/2016 21:00,3030,29,25,35,600,9.3
11/09/2016 20:00,3030,30,25,35,600,9.6
11/09/2016 19:00,3030,28,23,33,600,8.3
11/09/2016 18:00,3040,29,24,34,600,8.8
11/09/2016 17:00,3040,29,24,34,600,8.8
11/09/2016 16:00,3040,30,25,35,600,9.4
11/09/2016 15:00,3050,29,25,35,600,9.1
11/09/2016 14:00,3050,29,25,35,600,9.1
11/09/2016 13:00,3050,29,24,34,590,8.9
11/09/2016 12:00,3050,32,27,37,590,11
11/09/2016 11:00,3050,33,28,38,590,11
11/09/2016 10:00,3050,32,27,37,590,10
11/09/2016 09:00,3050,33,28,38,590,11
11/09/2016 08:00,3050,33,28,38,590,11
11/09/2016 07:00,3050,33,28,39,590,11
11/09/2016 06:00,3050,34,29,40,590,12
11/09/2016 05:00,3050,33,28,39,590,11
11/09/2016 04:00,3060,34,29,40,590,11
11/09/2016 03:00,3060,36,31,42,590,13
11/09/2016 02:00,3050,34,29,40,590,12
11/09/2016 01:00,3050,37,31,43,590,13
11/09/2016 00:00,3060,38,33,45,590,14
11/08/2016 23:00,3050,39,33,45,590,14
11/08/2016 22:00,3050,39,33,46,580,15
11/08/2016 21:00,3050,38,32,44,580,14
11/08/2016 20:00,3050,39,33,45,580,14
11/08/2016 19:00,3050,38,32,44,580,14
11/08/2016 18:00,3050,38,33,45,580,14
11/08/2016 17:00,3050,40,35,47,580,15
11/08/2016 16:00,3040,41,35,48,580,16
11/08/2016 15:00,3030,40,34,47,580,15
11/08/2016 14:00,3040,44,38,51,580,18
11/08/2016 13:00,3030,41,36,48,580,16
11/08/2016 12:00,3030,42,36,49,580,16
11/08/2016 11:00,3030,44,38,51,580,17
11/08/2016 10:00,3020,43,37,50,580,17
